name,category,city,Website,phone_no,fb_address,contact_email,lat,lng,map_id
The Joy of Gluten Free (West End),Bakery,"250 Greenbank Rd #5b, Nepean, ON K2H 1E9, Canada",http://www.thejoyofglutenfree.com,1 613-907-1252,,thejoyofglutenfree@gmail.com,45.3244319,-75.781553,https://goo.gl/maps/zZTfYqWJCHn3PdKQ9
The Joyful Food Co,Bakery/Cafe,"759 Shades Mountain Plaza, Hoover, AL 35226, USA",https://www.thejoyfulfoodco.com/,1 205-538-7967,,info@thejoyfulfoodco.com,33.4141833,-86.8462917,https://goo.gl/maps/RRrTPQZJKFNj5ytN9
The Juice Truck Smoothie Cart,Food Truck,"970 Robson St, Vancouver, BC V6Z 2E7, Canada",https://www.thejuicetruck.ca,1 604-260-6943,https://www.facebook.com/JuiceTruck/,drink@thejuicetruck.ca,49.2649634,-123.1294986,https://goo.gl/maps/mkyX5N6A6kaEs8vs9
The Juice Truck Yaletown,Cafe,"1022 Mainland St, Vancouver, BC V6B 2T5, Canada",https://www.thejuicetruck.ca,"1 604-428-7825
",https://www.facebook.com/JuiceTruck/,drink@thejuicetruck.ca,49.2649661,123.1294986,https://goo.gl/maps/nK1FYEpCXKeEZeQZ9
The Juice Truck 5th Ave,Cafe,"28 W 5th Ave, Vancouver, BC V5Y 1H5, Canada",https://www.thejuicetruck.ca,1 604-260-6943,https://www.facebook.com/JuiceTruck/,drink@thejuicetruck.ca,49.2649714,-123.1294986,https://goo.gl/maps/XUJBQn5pC2FVorVE8
The Juice Truck,Cafe,12151 First Ave,https://www.thejuicetruck.ca,1 604-285-5404,https://www.facebook.com/JuiceTruck/,drink@thejuicetruck.ca,,,
The Juice Truck,Cafe,"4236 Main St, Vancouver, BC V5V 2H1, Canada",https://www.thejuicetruck.ca,1 604-620-6768,https://www.facebook.com/JuiceTruck/,drink@thejuicetruck.ca,49.2649687,-123.1294986,https://goo.gl/maps/CydzEZhxfBHeDgUF7
The Little Beet ,Cafe,"Central Place, 1800 N Lynn St, Arlington, VA 22209, United States",https://www.thelittlebeet.com,1 212-459-9601,https://www.facebook.com/littlebeet,,38.896944,-77.0732169,https://goo.gl/maps/apGcjy3hFYwRXoVz6
The Little Beet ,Cafe,"2 Pennsylvania Plaza, New York, NY 10121, USA",https://www.thelittlebeet.com,1 212-682-0650,https://www.facebook.com/littlebeet,,40.7497322,-73.9946656,https://goo.gl/maps/Bu7ByZSYAtVYJqHQA
The Little Beet ,Cafe,"1140 Broadway, New York, NY 10001, USA",https://www.thelittlebeet.com,1 212-367-8015,https://www.facebook.com/littlebeet,,40.7440145,-73.9910582,https://goo.gl/maps/qXYBFMf4aJfcXrX67
The Little Beet ,Cafe,"320 Park Ave, New York, NY 10022, USA",https://www.thelittlebeet.com,1 212-459-9601,https://www.facebook.com/littlebeet,,40.7579067,-73.9762896,https://goo.gl/maps/9cW7Xz3NPULu3uT3A
The Little Beet ,Cafe,"135 W 50th St, New York, NY 10020, USA",https://www.thelittlebeet.com,1 212-459-2338,https://www.facebook.com/littlebeet,,40.7609222,-73.9846449,https://goo.gl/maps/fi62yXjAmRzdKWCy9
The Little Beet ,Cafe,"630 Old Country Rd, Garden City, NY 11530, USA",https://www.thelittlebeet.com,1 516-387-6300,https://www.facebook.com/littlebeet,,40.738707,-73.6140547,https://goo.gl/maps/5up2jBqkNbhZG6LT7
The Little Beet Table,Cafe,"333 Park Ave S, New York, NY 10010, USA",http://www.thelittlebeettable.com,1 212-466-3330,https://www.facebook.com/littlebeettable,,40.74111,-73.9875332,https://goo.gl/maps/21mqicS1dQcqQFff7
The Little Beet Table,Cafe,"845 N State St ste 101, Chicago, IL 60610, USA",http://www.thelittlebeettable.com,1 312-549-8600,https://www.facebook.com/littlebeettable,,41.8980115,-87.6302707,https://goo.gl/maps/pTy4u45s67M5LepX8
Mason Dixon Bakery,Bakery,"2358 Whitesburg Dr, Huntsville, AL 35801, USA",https://masondixonbakery.com/,1 256-213-7545,https://www.facebook.com/MasonDixonBakery/,masondixonbakery@gmail.com,34.7123083,-86.5768534,https://goo.gl/maps/hy2iD4XBKFGBJoF28
The nilk Factory,Bakery/Cafe,"Sinsa-dong, Gangnam-gu, Seoul, South Korea",http://nilkfactory.com,82 02-2039-0821,https://www.facebook.com/The-nilk-factory-639966419504416/,customer@nilkfactory.com,37.5204301,127.0189724,https://goo.gl/maps/AyTTi8TmAsAzp8Ni7
The Oxford Place,Restaurant,"2 Oxford Pl, Leeds LS1 3AX, UK",https://2oxfordplace.co.uk/,44 113 234 1294,https://www.facebook.com/theoxfordplace/,,53.8002869,-1.5527924,https://goo.gl/maps/12xa1ciKMG2w7xZN6
The Raw Kitchen,Cafe/Restaurant,"181A High St, Fremantle WA 6160, Australia",http://www.therawkitchen.com.au/,61 8 9433 4647,https://www.facebook.com/rawkitchenfreo,emma@therawkitchen.com.au,-32.0534772,115.7477998,https://goo.gl/maps/MVZAUp74xUPeoSAv5
The Red Bandana,Bakery,"8218 Wisconsin Ave Suite 101, Bethesda, MD 20814, USA",http://theredbandanabakery.com/,1 240-284-6523,https://www.facebook.com/theredbandanabakery/?modal=composer&notif_id=1509751350672616&notif_t=page_fan_growth_drop,jaimie@theredbandanabakery.com,38.9922331,"-77.0983167,",https://goo.gl/maps/E79oa7LvCyv3Lg628
Theta Healthy Eating Cuisine,Cafe/Restaurant,"Andrea Drousioti 9, Limassol 3040, Cyprus",http://www.thetacuisine.com.cy,357 25 013738,,,34.6790762,33.0424949,https://goo.gl/maps/5YPKaXdaGfqP4vMB8
Thri1ve Emporium,Cafe/Restaurant,287 Lonsdale St,,61 2 9042 1220,https://www.facebook.com/THR1VEEmporium/,,,,
Tiann's,Bakery/Cafe,"71 Seng Poh Rd, #01-35, Singapore 160071",https://www.tianns.com.sg/,65 6222 1369,https://www.instagram.com/tiannsbakery/,,1.2843342,103.8305437,https://goo.gl/maps/B8Bir96vgbQLQTkc7
Tina?s Sweet Treats,Bakery,"4271 S Dixie Hwy, Franklin, OH 45005, USA",https://www.tinassweettreats.com/,1 513-429-9428,https://www.facebook.com/TinasSweetTreatsGlutenFreeBakery/,tina@tinassweettreats.com  ,39.5069967,-84.3372952,https://goo.gl/maps/tVyR6FxX45iApmFb6
Totally Gluten Free Bakery,Bakery/Cafe,"290b Colombo St, Sydenham, Christchurch 8023, New Zealand",https://www.glutenfreebakery.co.nz,64 3-341 1172,https://www.facebook.com/GlutenFreeNZ/,sales@glutenfreebakery.co.nz,-43.5496851,172.6353883,https://goo.gl/maps/cNA5UCvotusbHnRa6
Tribeca Ice Cream,Ice Cream/Gelato,"Rykestraˇe 40, 10405 Berlin, Germany",http://www.tribecaicecream.com/,49 1512 6993433,https://www.facebook.com/tribecaicecream/,klaus@tribecaicecream.com,52.537447,13.4188681,https://goo.gl/maps/tSnv6gdZtkZVS65d9
Triple Oak Bakery,Bakery,"11692 Lee Hwy, Sperryville, VA 22740, USA",http://www.tripleoakbakery.com/,1 540-987-9122,https://www.facebook.com/TripleOakBakery/,TripleOakBakery@gmail.com,38.6508203,"-78.2573076,",https://goo.gl/maps/87Px28wrEutQN5zQ6
Twice Baked Gluten Free Baking Company,Bakery,"8185 E Wardlow Rd, Long Beach, CA 90808, USA",http://twice-baked.com,1 562-343-5715,https://www.facebook.com/Twice-Baked-Gluten-Free-Baking-Company-241430029263525/,judykarni1@yahoo.com,33.818541,-118.0718697,https://goo.gl/maps/9KW4F1mtD16W92EN7
Twins Cafe GF,Cafe,"Jr. Colina 109, Barranco 15063, Peru",,51 991 597 997,https://www.facebook.com/TWINSCafeGF/,,-12.1460054,-77.0244039,https://goo.gl/maps/du4sagAb9KAtUaoo8
Twist Bakery & Cafe,Bakery/Cafe,"30 Milliston Rd, Millis, MA 02054, USA",http://www.twist-bakery.com/,1 508-376-1163,https://www.facebook.com/TwistBakeryCafe/,,42.1671676,-71.3557992,https://goo.gl/maps/WBgXCP7Qooavntv69
Two Daughters Bakeshop,Bakery,"121 E 1st St, North Vancouver, BC V7L 1B3, Canada",http://www.twodaughtersbakeshop.ca,1 604-836-2229,https://www.facebook.com/twodaugthersbakeshop/,info@twodaughtersbakeshop.com,49.3112494,-123.0801514,https://goo.gl/maps/1JF5ewgnfZZjGfuJ9
Two Wild Seeds,Bakery,"1814, 320 W Main St, St. Charles, IL 60174, United States",https://www.twowildseeds.com/,1 630-797-5350,https://www.facebook.com/twowildseeds/,twowildseeds@gmail.com,41.913206,-88.3199134,https://goo.gl/maps/tx9ngbYN9wEMGEJ76
Ubud Gluten Free Kitchen,Cafe,"Jl. Sri Wedari No.2, Ubud, Gianyar, Kabupaten Gianyar, Bali 80571",,62 812-4643-9515,https://www.facebook.com/Ubud.Gluten.Free.Bali/,,-8.5078078,115.2629243,https://goo.gl/maps/ooe69E1iPnrHxho29
Unrefined Bakery,Bakery,"557 E, I-30, Rockwall, TX 75087, USA",https://unrefinedbakery.com/,1 972-948-2414,,info@unrefinedbakery.com,32.9175723,-97.2103208,https://goo.gl/maps/J5FAp6eiKTVgJpCD7
Unrefined Bakery,Bakery,"3411 Preston Rd #8, Frisco, TX 75034, USA",https://unrefinedbakery.com/,1 972-668-2414,,info@unrefinedbakery.com,32.9163222,-97.2103249,https://goo.gl/maps/h2efGitUyjHPfgPj9
Unrefined Bakery,Bakery,"3250 Hulen St #130, Fort Worth, TX 76107, USA",https://unrefinedbakery.com/,1 972-467-2494,,info@unrefinedbakery.com,32.7283952,-97.3907381,https://goo.gl/maps/M46pHLHqExxC2Cat6
Unrefined Bakery,Bakery,"6055 Sherry Ln, Dallas, TX 75225, USA",https://unrefinedbakery.com/,1 469-816-2414,,info@unrefinedbakery.com,32.8624211,-96.8093745,https://goo.gl/maps/Jzquvv8mrwrc1ays9
Unrefined Bakery,Bakery,"3426 Greenville Ave #150, Dallas, TX 75206, USA",https://unrefinedbakery.com/,1 214-826-2414,,info@unrefinedbakery.com,32.8297801,-96.7721736,https://goo.gl/maps/xMMJBY89ZTPqNW186
Unrefined Bakery,Bakery,"6464 E NW Hwy Suite 326, Dallas, TX 75214, USA",https://unrefinedbakery.com/,1 214-414-2414,,info@unrefinedbakery.com,32.856231,-96.753521,https://goo.gl/maps/ouZQskbcb5u5as749
Vegan Vee,Bakery,"306 46th Ave N, Nashville, TN 37209, USA",http://www.veganvee.com,,https://www.facebook.com/viviveganvee/,vivi@veganvee.com,36.149438,-86.8440417,https://goo.gl/maps/YYK5YAdvzsZxrSJZ9
Verde Cocina at Sylvan Highlands,Restaurant,"5515 SW Canyon Ct, Portland, OR 97221, USA",https://www.verdecocinamarket.com,1 503-297-5568,https://www.facebook.com/Verde-Cocina-118006988280243/,verdecocina@verdecocinamarket.com,45.5095871,-122.7365703,https://goo.gl/maps/mjZw48vhnprPo8hp7
Verde Cocina en la Perla,Restaurant,"524 NW 14th Ave, Portland, OR 97209, USA",https://www.verdecocinamarket.com,1 503-894-9321,https://www.facebook.com/Verde-Cocina-118006988280243/,verdecocina@verdecocinamarket.com,45.526923,-122.6873642,https://goo.gl/maps/aCVyR9eA35jBJSVJ6
Verde Cocina Hillsdale,Restaurant,"6446 SW Capitol Hwy, Portland, OR 97239, USA",https://www.verdecocinamarket.com,1 503-384-2327,https://www.facebook.com/Verde-Cocina-118006988280243/,verdecocina@verdecocinamarket.com,45.4775847,-122.7014342,https://goo.gl/maps/oAF6Y9PJ2FoQ7jp27
Vida365,Restaurant,"16129 FL-50 #104 6283, Clermont, FL 34711, USA",http://vida365.com,1 352-474-8432,https://www.facebook.com/vidacuisine365/?fref=gc&dti=706329499390562&hc_location=ufi,vidacuisine365@gmail.com,28.547134,-81.6904857,https://goo.gl/maps/iGD8x42TP6SBF6889
Violette Gluten Free Bakery,Bakery,"1786 Massachusetts Ave, Cambridge, MA 02140, USA",http://violettegf.com/,1 857-500-2748,https://www.facebook.com/Violette-Gluten-Free-503117259714865/,info@violettegf.com,42.390813,-71.164539,https://goo.gl/maps/WHhm5GmFgjiwspwU8
Vital Root,Restaurant,"3915 Tennyson St, Denver, CO 80212, USA",http://www.vitalrootdenver.com/,1 303-474-4131,,INFO@VITALROOTDENVER.COM,39.7714305,-105.0465116,https://goo.gl/maps/quoqG9gHWcbBTtyj9
Von Walden,Cafe,Nelkengasse 8,https://www.vonwalden.at,43 1 9258067,https://www.facebook.com/vonwalden.at,,,,https://goo.gl/maps/9HDpW3pyFv6ULiBKA
West Meadow Farm Bakery,Bakery,"4 Carmichael St, Essex Junction, VT 05452, USA",http://westmeadowfarmbakery.com,1 802-878-1646,https://www.facebook.com/West-Meadow-Farm-Bakery-90486264484/,,44.5086293,-73.0874062,https://goo.gl/maps/HDdU31UzQi2CuYBQ6
Wheat's End Cafe,Cafe,"2873 N Broadway, Chicago, IL 60657, USA",http://www.wheatsend.com/,1 773-770-3527,https://www.facebook.com/wheatsend,jacqueline@wheatsend.com,41.9349786,-87.6462301,https://goo.gl/maps/4CWjAqnBHc8cMKxC8
Blueu Bear Bakery,Bakery,"109 Kings Hwy E, Haddonfield, NJ 08033, USA",http://bleubearbakery.com/,1 856-429-3703?,,,39.8975311,-75.0356262,https://g.page/bleu-bear-bakery?share
WHOS Gluten Free,Cafe,"80 Mallory Ave, Jersey City, NJ 07304, USA",http://www.whosglutenfree.com/,1 201-654-1266,https://www.facebook.com/WhosGlutenFree/,,40.7168124,-74.0926287,https://g.page/whosglutenfree?share
Wild & the Moon Emaar,Cafe,Palace Hotel Cafe n5 - Sheikh Mohammed bin Rashid Blvd - Dubai - United Arab Emirates,http://www.wildandthemoon.ae/,971 800 9453,,social@wildandthemoon.com,25.1918831,55.2750809,https://goo.gl/maps/WckoJ2xCVEHNJjR67
Wild & the Moon,Cafe,"Alserkal Avenue, street 8, H-77 - Dubai - United Arab Emirates",http://www.wildandthemoon.ae/,971 43433392,,social@wildandthemoon.com,25.1426748,55.2224483,https://goo.gl/maps/DKmAPrdMNMCKdeGn9
Wild & the Moon Op?ra,Cafe,"4 Rue du Helder, 75009 Paris, France",http://www.wildandthemoon.fr/,33 1 86 95 40 46,https://www.facebook.com/WildAndTheMoon/,,48.8714702,2.3327244,https://goo.gl/maps/r1aPJCDS4ReWpLCY7
Wild & the Moon Op?ra Gravilliers,Cafe,"25 Rue des Gravilliers, 75003 Paris, France",http://www.wildandthemoon.fr/,33 1 86 95 40 45,https://www.facebook.com/WildAndTheMoon/,,48.8715006,2.3174035,https://goo.gl/maps/ge5MP2uQgXDuPWLMA
Wild & The Moon Charlot,Cafe,"55 Rue Charlot, 75003 Paris, France",http://www.wildandthemoon.fr/,33 1 86 95 40 44,https://www.facebook.com/WildAndTheMoon/,,48.8715544,2.3174035,https://goo.gl/maps/YfGKpRd1y1Bws71B6
Wildflour Bakery/Cafe,Bakery/Cafe,"2691 Main St, Lawrenceville, NJ 08648, USA",https://www.wildflourbakery-cafe.com/,1 609-620-1100,https://www.facebook.com/WildflourBakeryCafe,wildflour2691bakery@gmail.com,40.2984395,-74.7314602,https://goo.gl/maps/VyB2gGmfHoF3XbfAA
Wild Living Foods,Cafe,"760 S Main St, Los Angeles, CA 90014, USA",http://www.wildlivingfoods.com/,1 213-266-8254,,,34.0427414,,https://goo.gl/maps/1MmBAKMxqzMoxYji9
Wildcraft Bakery,Bakery,"13, Penraevon Industrial Estate, Penraevon Ave, Leeds LS7 2AW, UK",http://www.wildcraftbakery.com/,44 7944 785394,https://www.facebook.com/WildcraftBakery/?timeline_context_item_type=intro_card_work&timeline_context_item_source=61301810&pnref=lhc,,53.8130241,-1.5443387,https://goo.gl/maps/jsdGGvNvFgVCdivU8
Wildflour Gluten-Free Bakery,Bakery,"13600 NE 20th St, Bellevue, WA 98005, USA",https://www.wildflourglutenfree.com/,1 425-765-6115,https://www.facebook.com/wildflourglutenfree/,info@wildflourglutenfree.com,46.2551877,-96.4908332,https://goo.gl/maps/gHjqa5iaEgcSMmTw9
Winnie's Gluten-Free Kitchen,Bakery,"718 Belmont Ave W, Kitchener, ON N2M 1P2, Canada",http://winniesglutenfree.com,1 519-590-2769,https://www.facebook.com/WinniesGlutenFree,winniesglutenfree@gmail.com,43.4542281,-80.5204531,https://goo.gl/maps/7UGSwYntNGDLnPHu9
Woodside Cafe,Cafe,"134A Hinemoa St, Birkenhead, Auckland 0626, New Zealand",https://www.woodsidecafe.co.nz,64 9-419 8084,https://www.facebook.com/Woodside-Cafe-NZ-842401019239534/,mark@woodsidecafe.co.nz,-36.8155717,174.7288993,https://goo.gl/maps/ZxZv7yNHFbmVtGw59
Yem'a,Cafe,"41 Rue Godot de Mauroy, 75009 Paris, France",http://www.yemafood.com/,33 1 42 94 07 73,,,48.8725924,2.3252164,https://goo.gl/maps/JdvQXvzNqghjun4E8
Yorica,Ice Cream/Gelato,"130 Wardour St, Soho, London W1F 8ZN, UK",http://www.yorica.com/,44 20 7434 4370,https://www.facebook.com/YoricaMoments/,anna@yorica.com,51.514349,-0.1366595,https://goo.gl/maps/NJXTEUzyVWxujR6p6
Yum Yum's Gluten Free Bakery,Bakery/Cafe,601 1/2 W Manlius Street East,http://www.yumyumsglutenfree.com/,1 315-314-7542,,yumyumsbakery@mail.com,,,
Yummy and Guilt Free,Cafe,"3 Rue du Temple, 75004 Paris, France",https://www.yummyandguiltfree.com/,33 1 45 66 56 68,https://www.facebook.com/yummyandguiltfree/,iris@yummyandguiltfree.com,48.8580449,2.3415847,https://goo.gl/maps/3eUu56KKoN2NGGbp7
Yummy and Guilt Free Montmartre,Cafe,"9 Boulevard Montmartre, 75002 Paris, France",,,,,48.8580449,2.3415847,https://goo.gl/maps/RmEtdgBC1xW1nRMW6
Zarzuela,Cafe/Restaurant,"Rua Bernardino Costa 23
",http://www.zarzuela.pt/pt,351 21 605 2532,https://www.facebook.com/zarzuelapt/,info@zarzuela.pt,,,
Zest Kitchen & Bar,Restaurant,"275 South 200 West
",https://www.zestslc.com,1 801-433-0589,,casey@zestslc.com,,,
Zum Wohl,Restaurant,Stumpergasse 61,http://www.zumwohl-gastro.com,43 1 5953166,https://www.facebook.com/zumwohl.wien.stumpergasse/,,,,
Good Food Gluten Free,Bakery,"423 West 800 S Ste A-113
",http://www.goodfoodglutenfree.com/,1 801-413-4978,,,,,
City Cakes Bakery,Bakery,1860 S 300 W Ste D,http://citycakescafe.com/,1 801-572-5500,,contact@citycakescafe.com,,,
City Cakes Bakery,Bakery,192 E 12300 S,http://citycakescafe.com/,1 801-572-5500,,contact@citycakescafe.com,,,
Brick Canvas,Cafe/Restaurant,2455 W Executive Pkwy,https://www.brickcanvas.com/cafe,1 801-407-8620,,,,,
Bad Boys Donuts,Online,,,61 413 023 151,https://www.facebook.com/BadBoysDoughnuts/,,,,
Su Jus Bar ,Cafe,"Shop 87 Pialba Place Shopping Centre, Hervey Bay",https://sujus.com.au/,61 0422 765 768,,sujusbar@sujus.com.au,,,
Coronados Gluten Free Pantry,Bakery,check website,https://www.coronadosglutenfreepantry.com/,1 858-270-9863,,coronadosglutenfreepantry@gmail.com,,,
Newark Artisan Gluten Free Bakery,Bakery,12 Chain Ln,http://www.artisangfbakery.co.uk/,44 1636 361605,,enquiries@artisangfbakery.co.uk,,,
The Southern Olive,Restaurant,"8356 Charlotte Hwy, Suite 102
",https://www.thesouthernolive.com/,1 803-547-6606,https://www.facebook.com/thesouthernolive%20/,,,,
B'Gabs Goodies,Bakery,1450 East 57th St.,https://www.bgabsgoodies.com/,1 773-256-1000,,,,,
CheSa's Gluten Tootin Free Food Truck,Food Truck,,,1 312-576-5955,https://www.facebook.com/chesasgtf/,,,,
Cassava,Cafe,3929 N Central Park Ave.,http://cassavachicago.com/,1 872-242-7088,,,,,
Redemption,Restaurant,15 Shorts Gardens,https://www.redemptionbar.co.uk,,,,,,
Redemption,Restaurant,320 Old Street,https://www.redemptionbar.co.uk,"44 020 7613 0720
",,,,,
Redemption,Restaurant,6 Chepstow Road,https://www.redemptionbar.co.uk,44 020 7313 9041,,,,,
Alt Brewery,Brewery,"1808 Wright Street
",http://www.altbrew.com/,,,,,,
Aurorchs Brewery,Brewery,8321 Ohio River Blvd.,http://www.aurochsbrewing.com/,1 720-260-8737,,,,,
Bierly Brewing,Brewery,214 NE 11th St,http://www.bierlybrewing.com/,1 541-257-5126,,,,,
Burning Brothers Brewery,Brewery,1750 W Thomas Ave,https://www.burnbrosbrew.com,1 651-444-8882,,,,,
Evasion Brewery,Brewery,"4230 NE Riverside Dr, Unit B
",,1 503-835-5322,,,,,
Ghostfish Brewering Company,Brewery,2942 1st Ave. S,http://ghostfishbrewing.com/,1 206-397-3898,,brian@ghostfishbrewing.com,,,
Ground Breaker,Brewery,"2030 SE 7th Ave.
",https://www.groundbreakerbrewing.com/,1 503-928-4195,,,,,
Holidaily,Brewery,801 Brickyard Cir,http://holidailybrewing.com/,1 303-278-2337,,,,,
Moonshrimp Brewing,Brewery,8428 SW 22nd Ave,http://www.moonshrimpbrewing.com/,1 503-970-2234,,,,,
Glutenberg,Brewery,2350 Dickson,https://glutenberg.ca,1 514-933-2333,,,,,
Bellfield Brewery,Brewery,46 Stanley Place,https://www.bellfieldbrewery.com/,44 0131 656 9390,,info@bellfieldbrewery.com,,,
Cupcakes and shttt,Bakery,Unit 10,https://www.cupcakesandshhht.com/,44 7545 980977,,,,,
Vichenzo ,Restaurant,"C1074AAK, AAK 
Salta 529, C1074 CABA",http://www.vichenzo.com.ar/,54 011 4381-5639,https://www.facebook.com/pg/Vichenzo-1672506359650724/about/,,,,
Green Mix,Restaurant,"Rua Itupava, 1670 Alto da XV",,55 41 3779 0963,https://www.vivagreenmix.com.br/restaurante,,,,
Glutenno,Restaurant,Masarykova 11 (u dvori?tu),,,https://www.facebook.com/glutennorestaurant/,,,,
Zero Bakery,Bakery,"43 Hoenamu-ro, Itaewon 2(i)-dong",https://zerobakery.kr/,82 02-338-8226,,,,,
Zero Bakery,Bakery,"3 Sowol-ro 44ga-gil, Itaewon 2(i)-dong",https://zerobakery.kr/,82 02-338-8226,,,,,
Skinny Genie,Bakery,"warehouse No 9 Close to Noor Islamic
 Bank Metro station
",http://www.skinny-genie.com/,971 800 754669,,,,,
Kitchen Confidential,Cafe/Restaurant,Independence Street,http://www.kitchenconfidential.org/,961 1 201 353,https://www.facebook.com/KitchenConfidentialBeirut/,order@kitchenconfidential.org,,,
Bitter Brown,Restaurant,"10th street, Zaidan Center,
Royal Hotel bridge
Dbayeh",,961 4 547 725,https://www.facebook.com/BitterBrownFineDining/,,,,
Oh Bake House!,Bakery,Monot,,961 76 662 552,https://www.facebook.com/OHBakehouse/,,,,
Ellas Bellas Bakery,Bakery,,http://www.ellasbellasbeacon.com/,,,,,,
Hygge Cakes,Bakery,634 Sycamore St.,https://www.hyggecakes.com/,1 309-678-8002,,taylor@hyggecakes.com,,,
Copita Tequileria y Comida,Restaurant,739 Bridgeway,https://www.copitarestaurant.com/,1 415-331-7400,,,,,
Kickshaws Downtown Market,Bakery,101 William Street,http://kickshawsdowntownmarket.com/the-bakery/,1 540-374-2080,,,,,
The Morning Dove,Bakery/Cafe,"25 Soledad Dr
",http://www.themorningdoveglutenfree.com/,1 831-747-1667,,order@themorningdoveglutenfree.com,,,
Dottie's Tearoom,Bakery/Cafe,"6, Beechwood Road, Arnold",http://dottiestearoom.weebly.com/,44 0115 952 4738,,dottiestearoom@yahoo.co.uk,,,
Wild Flours Gluten Free Bakery,Bakery,526 Kilmarncok Rd.,https://www.wildflours.co.uk,44 0141 811 0441,https://www.facebook.com/WildFloursBakery/,,,,
No Grainer,Bakery,22a Plateau Road,http://nograiner.com.au/,61 401 922 541,,,,,
Trilogy Cafe,Cafe,"7650 Girard Avenue, Suite 400
",https://www.trilogysanctuary.com/cafe/,1 858-633-3893,,,,,
Anatani Yummy & Gluten Free,Cafe,"Juramento 3076
C1428DOB CABA",http://www.anatani.com.ar/,54 4783-2255 ,,,,,
Guilt Free Pleasures,Bakery,,https://www.gfpfoodsandnutrition.co.uk/,44 7849 356178,,,,,
Pies by Domonic,Online,,https://www.piesbydomonic.com/,1 562-640-1405,,info@piesbydomonic.com,,,
Denver Poke Company,Cafe/Restaurant,1550 Platte St Suite C,http://denverpokecompany.com,1 303-283-4060,,tonya.robertson2@gmail.com,,,
Flur Bakery,Bakery,1 Riverside Road,http://flurflavorfirst.com/,1 708-442-6801,,adriana@flurllc.com,,,
Frankie & Jo's,Ice Cream/Gelato,"1010 E Union St
",https://frankieandjos.com,1 206-557-4603,,hello@frankieandjos.com,,,
Frankie & Jo's,Ice Cream/Gelato,"1411 NW 70th Street
",https://frankieandjos.com,1 206-257-1676,,hello@frankieandjos.com,,,
Points South Latin Kitchen,Restaurant,1640 Thames Street,http://www.pointssouthbaltimore.com,1 443-563-2018,,info@pointssouthbaltimore.com,,,
A Better Choice Bakery,Bakery,6 W Potomac St,https://abetterchoicebakery.com/,1 301-712-413,,,,,
The Real Coconut,Cafe/Restaurant,"Sanara, KM8.2 Boca Playa",https://www.therealcoconut.com/,1 310-933-6408,,,,,
Borough22 Doughnuts,Bakery,Plumstead Common,https://www.borough22.com/,,,hello@borough22.com,,,
Yoga-urt,Ice Cream/Gelato,Address: 1407 W Kenneth Road,http://www.yoga-urt.com/,1 818-545-3880,,,,,
Rawsome Treats,Bakery,"158 Orchard St
",http://www.rawsometreats.com/,1 646-767-0373,,,,,
S?strene Fryd,Cafe/Restaurant,Kongensgate 28,http://www.sostrenefryd.no/,47 70 10 05 12,https://www.facebook.com/S%C3%B8strene-Fryd-342511289286677/,,,,
The Rocks and Dirt Bakery,Online,,http://therocksanddirtbakery.com/,,https://www.facebook.com/therocksanddirtbakery/,,,,
Aletta,Restaurant,"Nerima-ku
Tokyo Sekimachikita 3-50-1
",http://alettapark.com/,81 03-6279-7304,https://www.facebook.com/Aletta-491626757715281/?fref=ts,,,,
Nectarine Grove,Cafe,948 N Coast Hwy 101,https://www.nectarinegrove.com/,1 760-944-4525,,info@nectarinegrove.com,,,
March? du Macaron,Cafe,97 Thistle Street Gordon Park ,http://www.marchedumacaron.com.au/,61 07 3857 3456,https://www.facebook.com/marchedumacaron/,,,,
March? du Macaron,Cafe,54 Frasers Road,http://www.marchedumacaron.com.au/,61 07 3366 6865,https://www.facebook.com/marchedumacaron/,,,,
Where is a Dog?,Restaurant,"52, Kikuicho, Shinjuku
",http://www.whereisadog.net/,81 3-6205-9750,,,,,
Gluten Free 61 Cafe & Bar,Cafe/Restaurant,"???3?4?6
 Minato-ku",,81 3-6874-7719,https://m.facebook.com/glutenfree.organic.cafebar/,,,,
Wilde Cafe,Cafe,Cnr Florence & Macquarie Sts Teneriffe,http://www.wildekitchen.com.au/,61 07 3161 2088,,info@wildekitchen.com.au,,,
Papu Gluten Free,Bakery,"200 Este de la Iglesia Santa Teresita
Barrio Escalante",,506 4001 2870,https://www.facebook.com/papuglutenfree/,,,,
Gorge Gluten Free,Ice Cream/Gelato,11 3rd St,https://www.gorgeicecream.com,1 541-436-3287,,,,,
Whole Green Bakery,Bakery,24 Arden Street,http://www.wholegreenbakery.com.au/,61 02 9664 2211,https://www.facebook.com/Kitchen-Green-1442155462679020/,,,,
Beska Chella Bakery,Online,,https://beskachella.com.au/,61 497 487 623,https://www.facebook.com/BeskaChella/,,,,
La Otilia Bakery,Bakery,"Valladolid 76 A, Roma Nte., 06700
",http://laotilia.com.mx/,52 55 5207 2546,,,,,
Gula Sana,Cafe,"Diputaci?n 361/Paseo San Juan
",http://www.gulasana.com/,34 930 24 52 35,https://www.facebook.com/gulasanaglutenfree/,,,,
Sweetpea Cafe,Bakery,4 Shin Hing Street,http://www.sweetpeacafe.hk/,852 3689 7269,https://www.facebook.com/pg/SweetpeaPatisserieHK/photos/?ref=page_internal,,,,
